ImageNumber,ObjectNumber,Metadata_Date,Metadata_Experiment,Metadata_Group,Metadata_Magnification,Metadata_Plate,Metadata_Well,FileName_RawBF,FileName_RawRFP,FileName_wellmask_98.png,PathName_RawBF,PathName_RawRFP,PathName_wellmask_98.png,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRFP,Intensity_MassDisplacement_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensity_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRFP,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensity_MaskedRFP,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRFP,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Z_MaskedRFP,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_StraightenedImage_T1of1_L3of3
1,1,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2977,22500,1263,328,1038,228,1151.36748404434,272.00100772589855,7.54230880717768,4006,0.996630352491095,61.5665016439669,1,0.1323111111111111,0.13258539600610683,251.30005589992973,244.49948875202173,7.280109889280518,3.532459613590494,3.1622776601683795,21.644116306761912,20.612641786194704,64.73485737469312,531.1858582251266,0.7431352970544184,11.367284689098597,72.462989538908,0.02366674318909645,0.0006713960319757462,0.09483924077348213,0.029755093157291412,0.029755093157291412,0.025260632642441327,0.024340943748373534,0.024322880432009697,0.023025864735245705,0.02078278735280037,0.0008804611968109907,0.0010548040582280527,0.025009537115693092,1151.295413285615,271.9393612553808,0.0,1151.36748404434,272.00100772589855,1213.0,297.0,0.0,1,1,-0.006711468977219914,0.1407211349060325,-0.02811569663339475,-0.02753988956182174,0.08357029090028478,-0.0725119406325544,-0.016155989605813992,0.006379905982158984,-0.09573486858412417,0.09617802325943414,-0.24464412822116094,-0.028072744413805528,-0.18283830460751238,0.18283830460751238,0.0,0.06297443636885236,0.011596344386651414,0.049549969116243486,0.0,1039.0,1142.8489968980875,1153.8815133105302,1164.5008146106086,1175.0425654368223,1185.678499468112,1195.9169777130446,1206.5008916058778,1217.3420703052293,1227.9719795893948,1239.349180737488,1050.4467299748158,1249.977007424262,1261.0,1061.9246648079163,1073.5334438212813,1086.0209024910866,1097.6296815044516,1109.2384605178165,1120.5543463123681,1131.816480485645,229.0,263.0,268.0,274.75040730530435,281.0425654368224,287.0,293.9169777130445,300.0,306.0,311.9719795893948,317.0,233.0,322.977007424262,326.0,236.9246648079164,240.53344382128134,242.02090249108662,245.62968150445155,249.2384605178165,253.55434631236795,258.0,262.07168448616153,0.02421698203492075,0.023981570080442976,0.024867317498980187,0.001146183524128521,0.0007126735431376088,0.0009186473771740044
1,2,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3016,14514,931,513,872,267,896.7901193633952,390.2012599469496,7.742576290202593,3871,0.9974540288981906,61.968463486851526,1,0.2077993661292545,0.1291559763208783,258.0887332820029,251.31852299422738,7.615773105863909,3.5257455677442757,3.1622776601683795,19.763941621671492,18.404930314720673,12.685975469323093,541.7056274847714,0.7791268406096615,12.116472160443664,72.86854389123619,0.0235751885920763,0.0005493257194757462,0.5805922615821746,0.027481498196721077,0.03013656847178936,0.024626975935861106,0.024160657788871415,0.024109255522489548,0.02249179780483246,0.021576257422566414,0.0007410912130695163,0.0008652103350532585,0.024689096957445145,896.6766934518581,389.6318550498851,0.0,896.7901193633952,390.2012599469496,926.0,492.0,0.0,2,2,-0.24791418765173368,0.0065173339699466926,-0.013047367170532675,-0.050890695879983516,-0.005392766545966321,-0.06226097744183434,0.06226097744183434,-0.06226097744183434,0.12386688868740281,-0.001208016079496721,0.0024156004604640735,0.16969497082726748,0.06291854438749778,-0.05062571954209871,0.06592639197906713,-0.08180817939183216,0.0,0.0,-0.08510824649721549,874.0,891.0,894.0,896.9245058915486,900.0,903.6595563705453,907.3806350006369,911.808820411915,915.5298990420066,919.9580844532848,922.9720563021899,875.0,926.0,929.0,879.0,881.0,882.1906639798918,884.0,885.0,887.0,889.0,268.0,380.8537168515228,392.8734760297358,404.9245058915486,416.9129943861617,428.65955637054526,440.38063500063686,451.808820411915,463.5298990420066,474.95808445328475,486.97205630218986,280.8481863029592,498.980240821787,511.0,292.6963726059184,305.4214532832599,318.19066397989184,330.7036123268052,343.55179862976445,355.98577137035056,368.4197441109367,265.24799730664586,0.02436754727180546,0.023903702630456318,0.02425512335278255,0.0008076235561924229,0.0007937224114414274,0.0007383337037403567
1,3,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2969,26964,662,536,448,410,558.2091613337824,463.77534523408553,7.855743056442861,4407,0.9958915535757208,61.483723116925006,1,0.11010977599762646,0.12729540577066778,253.59187523412274,246.46500765828807,7.211102550927978,3.4638225791563797,3.1622776601683795,24.6678112185927,22.963739907685977,58.815822876641526,541.38181771802,0.6737009303380985,10.949080707505345,72.29953498207033,0.02371251955628395,0.0005645845085382462,0.6935617254458497,0.0319523923099041,0.0319523923099041,0.02505510459383374,0.024351476922219714,0.024246586486697197,0.022919051349163055,0.021545739844441414,0.0010283730498101683,0.0009405488452561124,0.024856947362422943,557.5993341459908,463.44498381376883,0.0,558.2091613337824,463.77534523408553,657.0,530.0,0.0,3,3,-0.06457862411869142,-0.056995542386124476,0.11856613269226779,-0.006257282874409409,-0.06308401153738497,0.026002902347885715,0.04333839206390866,-7.105427357601002e-15,-0.05951859703422724,-5.329070518200751e-15,0.05951859703423823,-0.058819493707626846,-0.1414937560658851,0.2367736733958608,-0.03587215922322057,0.144179809295495,-0.035349699845795945,0.08007459202963763,0.059094641936426995,449.0,549.9092579374064,560.0339606994107,570.4316629631013,580.2535256477286,590.1066152020621,600.2689045570703,610.304900139237,620.1267628238643,629.9486255084915,640.0633814119321,459.99071647975444,650.1781373153729,660.0,471.2797643385756,483.1568677337561,495.39022490062985,506.81419535432246,518.1005241330171,528.7186655096398,539.5016088151523,411.0,452.90925793740644,460.0,466.4316629631013,474.25352564772857,482.0,489.0,496.304900139237,504.1267628238643,511.94862550849143,519.0633814119321,416.0,526.1781373153729,534.0,420.27976433857566,424.0,426.0,430.81419535432246,435.100524133017,441.0,446.5016088151523,261.23568583239825,0.024398069781372173,0.02408655015145473,0.024642155520984373,0.0009566301870406069,0.0007543499142272597,0.0008740566882113813
1,4,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3443,17199,777,424,504,361,633.5672378739472,379.5791460935231,8.58065837930923,8330,0.9890452905645771,66.20999737594894,1,0.20018605732891448,0.11654117385809538,289.9299423603021,274.9254444390333,8.0,3.5348900658224864,3.1622776601683795,44.774591588814175,42.797247335045164,-83.4998587770606,609.3036072312182,0.4133253301320528,13.8687724750489,84.87144311331213,0.02395666390657425,0.0006408803164958954,0.4686793773872057,0.030670633539557457,0.04161135107278824,0.025307978969067335,0.024650433666370063,0.024582283571362495,0.021881436929106712,0.021545739844441414,0.0010833060613741458,0.0010643202106748004,0.02523842267692089,633.1056213146347,379.6602047818704,0.0,633.5672378739472,379.5791460935231,536.0,401.0,0.0,4,3,0.13358002300559058,-0.17552340187375925,-0.1263291674522291,-0.046301214771811594,2.220446049250313e-15,-0.1509703732422074,-0.12161187537037721,-0.035705904373492636,0.05197387224053651,0.0406370713610924,-0.12151339397887995,-0.13252195543545042,0.13561438004918225,-0.07109374272727331,-0.04764117307732363,0.11841388142663067,-0.2065153147551353,0.0,0.06631525689781892,775.0,646.2341511141212,631.1767765019583,616.3773231047743,602.3046679647518,588.4899340397084,574.6752001146648,561.6888933143674,549.3754833449095,537.2638455557158,524.8593145477087,760.7710525125833,512.2289474874167,501.0,746.2509970884112,732.0155914223857,717.7931021135778,703.149941063788,689.8228136785352,676.348900338447,661.7057392886571,383.0,369.0,368.0,369.6226768952257,373.0,377.0,381.0,387.0,394.6245166550905,402.7361544442842,410.14068545229134,382.0,417.0,425.0,379.0,377.9844085776144,375.0,373.0,371.8228136785352,369.0,369.0,309.4317634907196,0.025116549887432244,0.024344424898525483,0.024489130240207897,0.0009328184082543707,0.0008717909032923166,0.001040208133489246
1,5,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3031,30888,883,664,685,508,774.6268558231607,571.7383701748598,7.761138939650529,5721,0.9924406289208925,62.1223716554051,1,0.09812872312872313,0.1288470684233142,257.91976592410305,250.04999500099976,7.280109889280518,3.4930596209750426,3.605551275463989,32.80113797748052,31.653384475315725,-51.50458799950133,543.7016228714147,0.5298024820835519,10.417288521304727,72.19002096541226,0.023193713277578354,0.0005798432976007462,0.1334874496912112,0.029190508648753166,0.029190508648753166,0.02422625237512727,0.02381722895592618,0.0237735565751791,0.02232394926249981,0.02079804614186287,0.0008378382981985052,0.0009149243265345789,0.02435721457004547,774.727255243392,571.650399409021,0.0,774.6268558231607,571.7383701748598,763.0,563.0,0.0,5,6,0.06329387789930241,-0.11417363250179413,-0.05400793324983644,0.0,-0.110149922300669,2.6645352591003757e-15,0.036758017095097184,-0.07431728925143499,0.09117437418695484,-0.05361510203061837,0.0,-0.03672087556401982,7.105427357601002e-15,0.08751781646030166,-0.08751781646030521,0.01130181106981576,-0.21199442385333356,-0.058031643450954906,0.05803164345095713,881.0,780.7525756091261,770.4178930821024,760.6689969927056,751.6272076844954,742.5854183762851,734.543629068075,726.5018397598647,718.0,710.4182611434442,702.0835786164205,869.5807934203989,694.0417893082102,686.0,858.1054126761395,846.8036729825872,835.5019332890346,823.7859800331089,812.4842403395564,801.1290474443603,790.7943649173365,509.0,558.2474243908738,565.5821069178976,574.3310030072944,583.3727923155046,592.4145816237149,602.456370931925,612.4981602401353,622.3493904118944,632.5817388565558,641.9164213835795,514.4192065796011,651.9582106917898,662.0,519.0,524.0,529.0,533.0,538.0,542.8709525556396,550.2056350826635,267.45615010835945,0.024391081172437573,0.023580267198973888,0.023393140573689596,0.0007789643092648427,0.0006732210364731293,0.0008567516114077578
1,6,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2922,13328,1495,798,1439,560,1456.0414099931554,674.2470910335387,7.455541155195859,4793,0.9942769364027106,60.995130541020615,1,0.2192376950780312,0.13412842598328192,249.7166716618794,242.6375898330677,8.0,3.5279218550022473,3.1622776601683795,27.656907080941274,26.67807917942673,-11.00515811593349,523.2203461105328,0.6096390569580639,11.903425704687834,70.50605052150786,0.023407340049743652,0.0007019154727458954,0.374741055851078,0.030746929347515106,0.030746929347515106,0.025007196858587887,0.02412938073973575,0.024139773100614548,0.022842755541205406,0.019989319145679474,0.0009284493078288502,0.0010671474145362884,0.024811169132590294,1456.2091483881723,673.9119870350881,0.0,1456.0414099931554,674.2470910335387,1484.0,594.0,0.0,6,7,-0.03280201191230958,0.0,-0.07778724188138142,0.07407005327040017,-0.2359230649902111,0.0772759559280567,0.0,0.08457705579175423,-0.08457705579175423,0.16969895208650754,-0.09064831934299877,-0.18096054383834503,0.20594719221163627,-0.045367340900983155,0.053182704440001505,-0.13054445354205169,-0.10931511634418012,-2.220446049250313e-15,-0.08669291564894333,1493.0,1452.0,1450.0,1448.0,1447.0,1445.0,1446.0,1446.0,1446.0,1445.0,1445.0,1487.3162951450745,1443.0,1442.0,1482.0,1478.6810832131753,1473.0,1467.911165235168,1462.2274603802425,1458.0,1455.0,561.0,661.6501042927118,673.8596496583272,686.0691950239425,697.8645268271846,710.3651801295553,723.2800469942991,736.3180194846606,747.6991377255297,759.4944695287718,771.7040148943871,571.6837048549255,783.3762410720116,796.0,582.5195957946189,594.275667147299,605.1587266507395,616.0888347648319,626.7725396197574,638.0594406862275,649.8547724894696,260.75944980722954,0.024140396867497627,0.023756415342885844,0.024628270668153464,0.001002398511124552,0.0008711595273062666,0.0010099868523366926
1,7,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2943,30360,548,855,383,671,455.5806999660211,768.9989806320082,7.494436981812094,4610,0.9946801723401403,61.21391982348119,1,0.09693675889328063,0.13343230484516103,252.28132785422366,245.0673376849718,7.211102550927978,3.486594803969041,3.605551275463989,27.063146106979833,25.98786039690363,42.703713443520186,526.4650788387052,0.6383947939262473,10.102891629561782,71.2452127803117,0.0235599298030138,0.0005951020866632462,0.37961985177256213,0.027893492951989174,0.032684825360774994,0.024761989288141623,0.024208363160146688,0.0240939948707819,0.022720683366060257,0.021667812019586563,0.0008150153348409356,0.0009473448831181709,0.024765392765402794,455.3398901762199,768.7055153410524,0.0,455.5806999660211,768.9989806320082,460.0,788.0,0.0,7,11,-0.17083390889161798,-0.05595049345157255,-0.055950493451576544,-0.0650378540517863,-0.02597426255134283,-0.055294277393107105,0.08807727352543548,0.05551283610500546,-0.055512836105008234,0.058229120470804197,-6.661338147750939e-16,0.04256914768955,0.009753191657797533,5.773159728050814e-15,0.029658447210235694,-0.0024855080890731074,-0.08793909519009713,-0.11515620044265651,-0.004423587381309324,384.0,442.37247669190003,450.79962133916973,459.9338727676258,469.36101741489534,479.11462947766165,488.5471303556715,498.6927038883983,508.4127417544813,517.4256728393777,527.1457107054608,389.09745513747384,536.5728553527305,546.0,396.0,402.4162105260804,408.7220348297904,415.02785913350044,421.0,427.0,434.0,672.0,764.3724766919001,773.7996213391698,782.9338727676259,791.3610174148954,799.0,806.0,812.6927038883982,820.4127417544813,828.4256728393777,836.1457107054608,683.0974551374738,844.5728553527305,853.0,693.1561096927753,703.4162105260805,713.7220348297903,724.0278591335004,734.4718996424422,744.9044005204522,754.9226878360892,258.3556450449709,0.024702854883601504,0.023970734482283495,0.024007205035229066,0.0009297089257378055,0.0007190168572119554,0.0008510583457721982
1,8,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2973,19720,451,712,219,627,337.4735956945846,677.3343424150689,7.59726985432948,4571,0.9957907376939498,61.5251263021673,1,0.1507606490872211,0.13162623141918894,250.85978176629652,244.13520843991347,7.280109889280518,3.5349478030741026,3.1622776601683795,26.01879443531885,22.992782791317538,-68.75373483577046,532.7594513539339,0.6504047254430103,11.541466429829597,72.81191764958203,0.0238345917314291,0.0006256196647882462,0.14824531066955518,0.02992294169962406,0.034195467829704285,0.024873850064287925,0.024491058745234454,0.024444952607154846,0.022705424576997757,0.021240558475255966,0.0008715557104260264,0.0009960486136286486,0.02508201776072383,337.3321462598106,677.2899720472811,0.0,337.4735956945846,677.3343424150689,434.0,635.0,0.0,8,11,0.0,0.1201420097597019,5.329070518200751e-15,0.016308747938746038,0.11071056087904241,0.0848512781698112,0.07019159083228832,-0.14951132044043813,0.059299033254322175,0.25144460030271176,-0.07240742414224144,0.0,-0.031062644247060955,3.5421675657065776e-05,0.0026143909245295305,-0.024774740954442986,-0.0020521864289810843,0.05113108318128523,-0.053769010948646834,449.0,349.0660800020743,338.1780577046515,326.7236033541085,315.2691490035656,303.7379386651244,291.681029596734,279.2099069659705,267.9814250223263,255.63340801718044,244.82453967420395,437.8384388682705,231.6426955060173,220.0,426.676877736541,415.51531660481146,404.50028578779614,393.4850875601658,382.45753546288074,371.1088303269896,360.20828674929703,628.0,677.0,682.8219422953485,687.2763966458915,691.7308509964344,696.0,699.0,701.0,702.0,705.0,706.956134918551,633.1615611317295,706.0,706.0,638.323122263459,643.4846833951885,649.0,654.5149124398342,660.0,666.0,671.791713250703,265.99099511019426,0.025066211980632094,0.024262965428039462,0.024095531306684587,0.000749631671754887,0.0009277600126743555,0.0008065956229461992
1,9,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3405,22865,1570,891,1301,806,1442.5812041116005,866.3518355359765,8.731789935371246,8191,0.9867384069095307,65.84360750918215,1,0.14891755958889133,0.11452405605283074,286.42907204940724,278.29660436304283,7.615773105863909,3.5143214121909736,3.1622776601683795,45.39467548221681,46.492755760512324,-74.64517182512485,611.2447327281724,0.41570015871078014,13.00921649299562,82.9185019414872,0.022812237963080406,0.0008545052260160446,0.9201735961458483,0.03323414921760559,0.06198214739561081,0.02409114165369559,0.02435198294904176,0.02363622561097145,0.02203402854502201,0.02081330679357052,0.0009430255006011722,0.0035267231833471424,0.024551765993237495,1443.2752924958384,865.7477157118439,0.0,1442.5812041116005,866.3518355359765,1535.0,831.0,0.0,9,14,-0.20193221649577575,0.07399675232526759,0.13339895304702143,0.07451034128306233,0.0075223637246519814,0.059855017341446715,0.01449644159272978,-0.08211891645018721,0.046096275199669634,-0.09242664746761875,0.1095760519605875,-0.0496039784553024,-5.773159728050814e-15,0.04960397845532993,0.10282399704111134,1.5987211554602254e-14,0.08613334088633184,0.09527817320727694,0.07523590227233878,1568.0,1456.9626395133312,1443.1387172790842,1428.9005814824636,1413.8826333990005,1400.885818837621,1386.1861740926026,1371.9632575267271,1359.3667567488544,1344.714407389861,1330.336774873267,1554.7973410424831,1317.0470670930738,1302.0,1542.9720993563574,1531.439750889045,1519.9074024217325,1508.0821607356065,1495.6711326118539,1483.2601044881008,1470.3723481852053,807.0,876.0,880.0,883.0,884.1173666009993,884.114181162379,884.0,883.0367424732729,882.0,882.0,881.3367748732669,813.2026589575166,881.9529329069261,881.0,822.0279006436426,831.560249110955,841.0925975782676,849.9178392643934,857.3288673881463,864.7398955118991,871.0,309.615529674793,0.023894390904163777,0.02515132728819952,0.023880983292378907,0.0014035918157532786,0.00490499433905057,0.002625530069345781
1,10,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3089,21804,1284,1253,1192,1016,1245.254451278731,1129.8164454516025,7.846015892844321,4698,0.9957175273280322,62.713929502837864,1,0.1416712529811044,0.12745322131096043,259.85845068531137,251.87298386289865,7.615773105863909,3.5342099751798677,3.1622776601683795,25.509591304302965,24.02335619752326,22.30919358510432,551.8721497261419,0.6575138356747552,11.832929026335478,75.51989044435322,0.0238498505204916,0.0005340650677680969,0.1619823334902239,0.057846952229738235,0.057846952229738235,0.02496398528762759,0.024448005970978706,0.024383917450904846,0.02207980491220951,0.021728847175836563,0.002465833608433562,0.0015040493338853388,0.024917982518672943,1245.2072968994428,1129.6614785490817,0.0,1245.254451278731,1129.8164454516025,1208.0,1038.0,0.0,10,18,-0.4615205312488495,0.08587683006555036,-0.05759810613708605,0.1147344053852224,0.010005877001706187,0.035329382144412724,-0.017615945163932833,0.03295633293943867,0.01740630627123152,-0.05036263921067019,0.15712667310761463,0.325775515367158,-0.18663008587941587,-0.08072366091814209,-0.003801203027874678,-0.04395043865811343,0.11570431436018691,1.709743457922741e-14,0.08564567204579365,1194.0,1246.0,1251.0,1255.0,1259.6711292652983,1263.0,1266.2104537301602,1269.0,1272.0,1274.60522686508,1277.0,1195.7181473156872,1280.0,1281.0,1203.2304502352376,1207.0,1212.8501377270504,1219.6553338654141,1226.6181270281681,1234.0,1240.0,1017.0,1116.461894399492,1128.0148272611093,1139.9819736851,1151.6711292652985,1163.9162665330812,1176.2104537301602,1188.6789865058086,1201.0603464921721,1213.60522686508,1226.2372800272726,1027.7181473156872,1238.6186400136362,1251.0,1038.2304502352376,1050.6493434418621,1061.8501377270504,1072.6553338654141,1083.6181270281681,1094.184455801003,1105.3231751002472,272.4800134696601,0.02434549954864128,0.024187454568535795,0.024768533946384542,0.0007234692965168031,0.0006945121913883611,0.00179768568432695
1,11,20220407,dauerProtocol1,p002_A01,m2X,p002,A01,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,20220407-dauerProtocol1-p002-m2X_A01_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/CP_test/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2823,5040,1341,1188,1320,948,1329.981934112646,1066.3662770102728,7.1847029995132,3685,0.9974621504534958,59.95294183597135,1,0.5601190476190476,0.13918459817584042,249.43435339918815,239.0334704596827,8.0,3.5198030521290433,3.1622776601683795,18.984462390925863,17.759407882531466,-0.026273532825940346,504.8528137423857,0.766078697421981,11.841764006763697,68.5541316922754,0.0238193329423666,0.0004425123333930969,0.044247932760727846,0.027756160125136375,0.027756160125136375,0.024670341680757702,0.024284141584227915,0.024261845275759697,0.022781720384955406,0.02207980491220951,0.0006565964620662701,0.000701365779376828,0.024734875187277794,1330.0155634896123,1066.3375203665455,0.0,1329.981934112646,1066.3662770102728,1329.0,967.0,0.0,11,19,-0.024344614796543373,-0.08176270790549389,0.009373919282920307,0.057879400193898034,-0.06725331947681834,0.0,0.08176270790549389,-0.08768802661936892,0.005925318713873473,0.01987289132849135,-0.1444555936301808,-0.1663343130553605,-0.0864583342054015,0.16804916505657697,-1.5543122344752192e-15,-0.08036113843720627,-0.08768802661936914,0.0,0.0,1339.0,1327.0,1327.0,1328.0,1328.8299583310877,1329.0,1330.0,1331.0,1331.0,1332.0,1333.0,1336.0,1333.749800357508,1336.0,1333.0557092507845,1332.0,1332.0,1330.0,1328.0,1327.0,1327.0,949.0,1054.5639934336846,1067.1814552941723,1079.3847035922872,1090.8299583310877,1102.5485595013974,1114.7518077995123,1126.9550560976272,1139.572517958115,1150.9473391314837,1163.1505874295983,959.5463940486225,1175.2501996424921,1186.0,970.9442907492156,983.1244635201058,995.2046061926029,1006.9936409283446,1018.7826756640864,1030.157496837455,1041.9465315731968,252.3492372097578,0.02418732107583746,0.02408753508821912,0.024634907719741066,0.0006426070101664149,0.0005408972030819627,0.0006609755816694454
